관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
대구광역시 북구청 정보통신과,,,30,1,128.581991,대구광역시 북구 고성북로 27-18 관음어린이집,35.882674,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.614551,대구광역시 북구 대불서길18-6(1) 나래영재어린이집,35.901142,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.614551,대구광역시 북구 대불서길18-6(2) 나래영재어린이집,35.901142,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.574,대구광역시 북구 노원로10길 119 나래영재어린이집,35.891131,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550251,대구광역시 북구 칠곡중앙대로86길17-1(1) 움사랑생태어린이집,35.934262,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.614847,대구광역시 북구 동북로37길 14-23 움사랑생태어린이집,35.899338,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550251,대구광역시 북구 칠곡중앙대로86길17-1(3) 움사랑생태어린이집,35.934262,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550251,대구광역시 북구 칠곡중앙대로86길17-1(4) 움사랑생태어린이집,35.934262,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595318,대구광역시 북구 환성정길12-11(1) 무태어린이집,35.923159,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595318,대구광역시 북구 환성정길12-11(2) 무태어린이집,35.923159,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595719,대구광역시 북구 서변로3길79-8 무태어린이집,35.92331,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595895,대구광역시 북구 서변로3길79-2 무태어린이집,35.923147,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.621225,대구광역시 북구 복현로20길 73-1 세계제일어린이집,35.906002,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.621225,대구광역시 북구 복현로20길73-1(2) 세계제일어린이집,35.906002,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.620937,대구광역시 북구 복현로20길75-7 세계제일어린이집,35.906103,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.621468,대구광역시 북구 복현로20길74 세계제일어린이집,35.905974,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.553926,대구광역시 북구 칠곡중앙대로126길3(1) 사랑어린이집,35.951108,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.553926,대구광역시 북구 칠곡중앙대로126길3(2) 사랑어린이집,35.951108,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.553926,대구광역시 북구 칠곡중앙대로126길3(3) 사랑어린이집,35.951108,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.553926,대구광역시 북구 칠곡중앙대로126길 3 사랑어린이집,35.951108,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608207,대구광역시 북구 경대로7길55(1) 새나래어린이집,35.88569,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.620348,대구광역시 북구 동북로53길 14 새나래어린이집,35.894425,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608207,대구광역시 북구 경대로7길55(3) 새나래어린이집,35.88569,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.567428,대구광역시 북구 구암로50길16-2(1) 아이나무어린이집,35.934119,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.583316,대구광역시 북구 침산남로9길 82 아이나무어린이집,35.894196,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.567428,대구광역시 북구 구암로50길16-2(3) 아이나무어린이집,35.934119,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602221,대구광역시 북구 산격로서9길6-1(1) 영지어린이집,35.895211,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602221,대구광역시 북구 산격로서9길6-1(2) 영지어린이집,35.895211,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602221,대구광역시 북구 산격로서9길 6-1 영지어린이집,35.895211,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602221,대구광역시 북구 산격로서9길6-1(4) 영지어린이집,35.895211,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.577909,대구광역시 북구 오봉로6길10(1) 우주과학어린이집,35.889508,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.577909,대구광역시 북구 (대체)오봉로6길10(2) 우주과학어린이집,35.889508,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.577359,대구광역시 북구 오봉로6길6(1) 우주과학어린이집,35.88997,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.621124,대구광역시 북구 복현로20길 41 우주과학어린이집,35.903091,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.549546,대구광역시 북구 칠곡중앙대로42길7(1) 움사랑어린이집,35.915662,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.549546,대구광역시 북구 칠곡중앙대로42길7(2) 움사랑어린이집,35.915662,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.54888,대구광역시 북구 칠곡중앙대로42길2(1) 움사랑어린이집,35.915431,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59867,대구광역시 북구 연암공원로11길 15-7 움사랑어린이집,35.897338,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.554747,대구광역시 북구 칠곡중앙대로126길21-5 정원어린이집,35.949599,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.55529,대구광역시 북구 칠곡중앙대로126길21-34 정원어린이집,35.949471,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.554416,대구광역시 북구 칠곡중앙대로126길19(1) 정원어린이집,35.94979,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.554416,대구광역시 북구 칠곡중앙대로126길19(2) 정원어린이집,35.94979,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594485,대구광역시 북구 환성정길17-2(1) 하늘땅어린이집,35.92283,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594485,대구광역시 북구 환성정길17-2(2) 하늘땅어린이집,35.92283,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594485,대구광역시 북구 환성정길17-2(3) 하늘땅어린이집,35.92283,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594485,대구광역시 북구 환성정길17-2(4) 하늘땅어린이집,35.92283,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59396,대구광역시 북구 침산남로32길17(1) 칠성초등학교,35.886699,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59396,대구광역시 북구 침산남로32길17(2) 칠성초등학교,35.886699,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60142,대구광역시 북구 동변로20길28(1) 튼튼한어린이집,35.922651,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60142,대구광역시 북구 동변로20길28(2) 튼튼한어린이집,35.922651,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.604783,대구광역시 북구 신천동로148길56(1) 웃는나라어린이집,35.884004,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.604783,대구광역시 북구 신천동로148길56(2) 혜성어린이집,35.884004,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.552028,대구광역시 북구 학정로110-22(1) 웃는아이어린이집,35.917192,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.552028,대구광역시 북구 학정로110-22(2) 웃는아이어린이잡,35.917192,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.543412,대구광역시 북구 영송로15(대구과학대유치원1) 대구과학대유치원,35.927596,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.543412,대구광역시 북구 영송로15(대구과학대유치원2) 대구과학대유치원,35.927596,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.543412,대구광역시 북구 영송로15(대구과학대유치원3) 대구과학대유치원,35.927596,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569999,대구광역시 북구 구암로60길38(예솔어린이집1) 예솔어린이집,35.938685,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569999,대구광역시 북구 구암로60길38(예솔어린이집2) 예솔어린이집,35.938685,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546839,대구광역시 북구 칠곡중앙대로43길13(엘리트어린이집1 엘리트어린이집,35.915043,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546839,대구광역시 북구 칠곡중앙대로43길13(엘리트어린이집2 엘리트어린이집,35.915043,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.580585,대구광역시 북구 도남길57-1(해와달어린이집1) 해와달어린이집,35.954029,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.580585,대구광역시 북구 도남길57-1(해와달어린이집2) 해와달어린이집,35.954029,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.568216,대구광역시 북구 학정동로84(반디어린이집1) 반디어린이집,35.951213,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.568216,대구광역시 북구 학정동로84(반디어린이집2) 반디어린이집,35.951213,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60308,대구광역시 북구 연암로4길35(바다어린이집1) 바다어린이집,35.890249,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60308,대구광역시 북구 연암로4길35(바다어린이집2) 바다어린이집,35.890249,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.581499,대구광역시 북구 침산남로9길6-6(성북어린이집1) 성북어린이집,35.889653,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.581499,대구광역시 북구 침산남로9길6-6(성북어린이집2) 성북어린이집,35.889653,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.54161,대구광역시 북구 매천로37길8(유진어린이집1) 유진어린이집,35.91358,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.54161,대구광역시 북구 매천로37길8(유진어린이집2) 유진어린이집,35.91358,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.54449,대구광역시 북구 칠곡중앙대로43길33(하나어린이집1) 하나어린이집,35.915072,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.54449,대구광역시 북구 칠곡중앙대로43길33(하나어린이집2) 하나어린이집,35.915072,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.54449,대구광역시 북구 칠곡중앙대로43길33(하나어린이집3) 하나어린이집,35.915072,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569199,대구광역시 북구 주좌길34(학남어린이집1) 학남어린이집,35.950694,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569199,대구광역시 북구 주좌길34(학남어린이집2) 학남어린이집,35.950694,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569095,대구광역시 북구 주좌길26-17(학정어린이집1) 학정어린이집,35.950109,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569095,대구광역시 북구 주좌길26-17(학정어린이집2) 학정어린이집,35.950109,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569095,대구광역시 북구 주좌길26-17(학정어린이집3) 학정어린이집,35.950109,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.542548,대구광역시 북구 매전로4길10-20(하나린어린이집1) 하나린어린이집,35.908078,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.542548,대구광역시 북구 매전로4길10-20(하나린어린이집2) 하나린어린이집,35.908078,어린이보호,,2018-06-30,200,053-665-4481
